id,rank,workers,company,state,state,city,metro,growth,revenue,industry,yrs_on_list
25991,263,15,EPI Engineering,Texas,TX,Houston,Houston,1750.9113,2005777,Engineering,1
25319,264,100,Simplicity Laser,Utah,UT,Lindon,Provo-Orem UT,1743.2007,4995074,Consumer Products & Services,1
21161,265,15,Cinium Financial Services,Florida,FL,Miami,Miami,1742.3365,4442684,Financial Services,3
23017,266,70,TNH Advanced Specialty Pharmacy,California,CA,Van Nuys,Los Angeles,1734.4746,101455802,Health,2
25674,267,142,Human Movement Management,Colorado,CO,Louisville,Boulder CO,1724.3576,9054816,Consumer Products & Services,1
25622,268,47,Allegheny Science & Technology,West Virginia,WV,Bridgeport,,1723.2877,7023359,Government Services,1
22994,269,110,Hudl,Nebraska,NE,Lincoln,Lincoln NE,1707.5863,22326800,Software,2
25092,270,69,GuideSpark,California,CA,Menlo Park,San Francisco,1703.5556,4058000,Software,1
25160,271,25,Optimus Technology,Maryland,MD,Columbia,Baltimore,1701.5569,2086383,IT Services,1
26438,272,22,Luxe Royale,Nevada,NV,Las Vegas,Las Vegas-Paradise NV,1696.071,2265115,Travel & Hospitality,1
24928,273,8,SoluComp,Illinois,IL,South Barrington,Chicago,1694.0032,2213172,Telecommunications,1
24922,274,15,RPM Freight Systems,Michigan,MI,Royal Oak,Detroit,1683.3663,4647952,Logistics & Transportation,1
25684,275,24,Motivational Press,California,CA,Carlsbad,San Diego,1675,2343000,Media,1
25951,276,41,Accordant Media,New York,NY,New York,New York City,1663.0114,27119347,Advertising & Marketing,1
23059,277,100,iQuanti,New Jersey,NJ,Hoboken,New York City,1654.4182,5001355,Advertising & Marketing,2
26075,278,268,Bareburger,New York,NY,Long Island City,New York City,1652.3627,31150000,Food & Beverage,1
22972,279,74,BMA,Kansas,KS,Leavenworth,Kansas City MO-KS,1651.8539,14580032,Government Services,2
22959,280,73,CoverMyMeds,Ohio,OH,Twinsburg,Akron OH,1647.939,18691673,Health,2
26283,281,40,Entrada,Tennessee,TN,Brentwood,Nashville,1627.8717,5780975,IT Services,1
21743,282,14,MES,Ohio,OH,Lewis Center,Columbus OH,1620.9718,20354071,Logistics & Transportation,3
25636,283,20,FreeRateUpdate.com,Nevada,NV,Las Vegas,Las Vegas-Paradise NV,1612.0096,8168477,Advertising & Marketing,1
25725,284,7,Southern Green Builders,Texas,TX,Houston,Houston,1610.4108,4166116,Construction,1
26381,285,28,Excellence Engineering,Oklahoma,OK,Tulsa,Tulsa OK,1603.5675,5226000,Engineering,1
25417,286,29,Fonteva,Virginia,VA,Arlington,Washington DC,1599.7825,2876083,Software,1
22925,287,147,Madwire,Colorado,CO,Loveland,Fort Collins-Loveland CO,1593.0873,13325850,Advertising & Marketing,2
26191,288,10,Whet Travel,Florida,FL,Miami Beach,Miami,1579.9141,6397449,Travel & Hospitality,1
26234,289,27,Zapproved,Oregon,OR,Hillsboro,Portland OR,1566.5949,2378081,Software,1
19653,290,77,It Works!,Florida,FL,Bradenton,Sarasota-Bradenton-Venice FL,1565.3208,456296000,Consumer Products & Services,4
25262,291,27,InQuicker,Tennessee,TN,Nashville,Nashville,1564.3714,5198298,Health,1
23511,292,5,UpSurge Media Group,New York,NY,New York,New York City,1560.1278,5577000,Advertising & Marketing,2
25098,293,23,United Credit Consultants,Minnesota,MN,Burnsville,Minneapolis,1555.6041,2038446,Financial Services,1
25163,294,19,Trapp,Arizona,AZ,Scottsdale,Phoenix,1554.1583,2041099,IT Services,1
24001,295,157,VSI Nearshore Outsourcing,Florida,FL,Miami,Miami,1551.0642,3197550,IT Services,2
26314,296,2,AcquisitionsAndRenewals.com,Nevada,NV,Henderson,Las Vegas-Paradise NV,1548.8424,4628284,Telecommunications,1
22947,297,19,Bio Soil Enhancers,Mississippi,MS,Hattiesburg,,1538.9036,7811162,Manufacturing,2
26256,298,23,Cogito,Massachusetts,MA,Boston,Boston,1528.9871,2524930,Software,1
26250,299,35,MorrisCore,Florida,FL,Pompano Beach,Miami,1520.2761,2064653,Advertising & Marketing,1
24920,300,7,Noi Solutions,New York,NY,New York,New York City,1519.4793,22833994,Business Products & Services,1
25993,301,32,KeVita Sparkling Probiotic Drinks,California,CA,Oxnard,Oxnard-Thousand Oaks-Ventura CA,1518.5507,11168000,Food & Beverage,1
25740,302,12,HoverCam,California,CA,San Diego,San Diego,1517.0231,4760241,Manufacturing,1
21205,303,10,Apex Resources,Texas,TX,Dallas,Dallas,1515.4893,25450095,Manufacturing,3
25708,304,25,SiteCompli,New York,NY,New York,New York City,1512.312,5126072,Software,1
21597,305,80,Clearleap,Georgia,GA,Duluth,Atlanta,1509.6721,9819000,Software,3
22988,306,15,StartFinder,Maryland,MD,Rockville,Washington DC,1509.4059,3251000,Human Resources,2
21314,307,703,LongView International Technology Solutions,Virginia,VA,Alexandria,Washington DC,1505.6112,128269211,Government Services,2
25239,308,188,Softhq,California,CA,San Diego,San Diego,1496.7527,16058111,IT Services,1
25732,309,24,EveryMundo,Florida,FL,Miami,Miami,1495.2936,2454423,Advertising & Marketing,1
25750,310,20,CoolMiniOrNot,Georgia,GA,Alpharetta,Atlanta,1494.8187,6156000,Consumer Products & Services,1
26170,311,62,Logical Position,Oregon,OR,Lake Oswego,Portland OR,1486.2973,3537094,Advertising & Marketing,1
25162,312,14,LDR Interactive,Ohio,OH,Rocky River,Cleveland,1485.7884,3364599,Software,1
24748,313,74,etailz,Washington,WA,Spokane,Spokane WA,1484.855,27001000,Retail,1
21000,314,245,Datto,Connecticut,CT,Norwalk,Bridgeport-Stamford-Norwalk CT,1481.8623,48927000,Security,3
26404,315,15,MoTek Technologies,California,CA,Valencia,Los Angeles,1475.4762,2185028,IT Services,1
22995,316,165,Rigid Industries,Arizona,AZ,Gilbert,Phoenix,1463.6408,40092000,Manufacturing,2
26159,317,9,Phidiax,Colorado,CO,Denver,Denver,1461.4173,1983000,IT Services,1
26599,318,220,Lolly Wolly Doodle,North Carolina,NC,Lexington,Thomasville-Lexington NC,1451.9855,11601976,Retail,1
25848,319,22,ipDatatel,Texas,TX,Sugar Land,Houston,1451.735,4102896,Security,1
26347,320,15,Parts Life,New Jersey,NJ,Cinnaminson,Philadelphia,1449.5801,5513406,Government Services,1
25526,321,65,IIT,New York,NY,Hicksville,New York City,1446.1606,18413056,IT Services,1
22821,322,2000,Wingspan Portfolio Advisors,Texas,TX,Dallas,Dallas,1442.2048,119891000,Financial Services,2
25072,323,2,Gold Refinery of San Diego,California,CA,San Diego,San Diego,1440.0701,37821889,Financial Services,1
25974,324,2,modulR,Kentucky,KY,Louisville,Louisville/Jefferson KY-IN,1437.6965,2213345,Consumer Products & Services,1
26224,325,20,E-Push! E-Share!,Florida,FL,St. Petersburg,Tampa,1437.3041,3494200,Business Products & Services,1
26593,326,718,GoPro,California,CA,San Mateo,San Francisco,1429.1279,985737000,Consumer Products & Services,1
21109,327,128,Refinery29,New York,NY,New York,New York City,1426.6069,29142406,Media,3
21092,328,38,Advice Interactive Group,Texas,TX,McKinney,Dallas,1420.7893,5915171,Advertising & Marketing,3
24996,329,10,Outdoor Tech,California,CA,Los Angeles,Los Angeles,1418.6927,3013390,Consumer Products & Services,1
25544,330,85,Sev1Tech,Virginia,VA,Woodbridge,Washington DC,1410.3131,13973719,IT Services,1
25446,331,32,eLearning Brothers,Utah,UT,American Fork,Provo-Orem UT,1405.793,2456385,Education,1
24968,332,15,TitanLED,California,CA,Simi Valley,Oxnard-Thousand Oaks-Ventura CA,1402.2982,7866379,Manufacturing,1
23109,333,110,Blueline Security Services,Maryland,MD,Landover,Washington DC,1400.838,4558225,Security,2
23102,334,57,Caduceus Healthcare,Georgia,GA,Atlanta,Atlanta,1384.9234,6018335,Government Services,2
23133,335,144,HireVue,Utah,UT,South Jordan,Salt Lake City,1383.3471,9763331,Human Resources,2
25168,336,65,Smart Energy Today,Washington,WA,Olympia,Olympia WA,1381.37,5091839,Energy,1
23194,337,450,North American Dental Group,Pennsylvania,PA,New Castle,New Castle PA,1376.5812,41319955,Health,2
26524,338,3,Glacier Payments,Montana,MT,Whitefish,Kalispell MT,1373.7533,5615000,Financial Services,1
26061,339,37,OnSite Care,Utah,UT,Salt Lake City,Salt Lake City,1373.6527,2461000,Health,1
23598,340,16,Morning Star Financial Services,Minnesota,MN,Golden Valley,Minneapolis,1372.7764,21962366,Financial Services,2
26254,341,24,Surefire Social,Virginia,VA,Herndon,Washington DC,1372.1611,2904721,Advertising & Marketing,1
23036,342,34,Solomon Consulting Group,Kansas,KS,Overland Park,Kansas City MO-KS,1369.7242,3102000,IT Services,2
25076,343,89,Specialty Coating & Laminating,Virginia,VA,Doswell,Richmond VA,1362.2311,44822953,Manufacturing,1
26470,344,16,Think Tech Labs,Texas,TX,Dallas,Dallas,1361.4004,2442000,Software,1
25517,345,9,Texas Green Giant,Texas,TX,Stafford,Houston,1354.7694,4251680,Environmental Services,1
21158,346,137,New Wave Surgical,Florida,FL,Pompano Beach,Miami,1354.2374,21055670,Health,3
17538,347,31,Mainstreet,Indiana,IN,Carmel,Indianapolis IN,1352.351,106254000,Real Estate,4
25078,348,5,The Participation Agency,New York,NY,New York,New York City,1351.7859,2163161,Advertising & Marketing,1
25359,349,10,Cumulus Global,Massachusetts,MA,Westborough,Worcester MA,1350.0385,7531500,IT Services,1
21516,350,18,BulbAmerica,New York,NY,Long Island City,New York City,1349.0683,8958633,Retail,3
23071,351,12,FlexWage Solutions,New Jersey,NJ,Mountainside,New York City,1337.1585,2630000,Financial Services,2
24820,352,28,PureWow,New York,NY,New York,New York City,1335.2861,3315511,Media,1
26298,353,94,Rifle Paper Co.,Florida,FL,Winter Park,Orlando FL,1333.3899,8293178,Consumer Products & Services,1
22927,354,186,LabTech Software,Florida,FL,Tampa,Tampa,1331.3266,34863009,Software,2
24871,355,18,GME Supply,Missouri,MO,Columbia,Columbia MO,1331.1164,18167693,Business Products & Services,1
25102,356,17,Dope,California,CA,Los Angeles,Los Angeles,1330.6432,5350992,Consumer Products & Services,1
25008,357,20,LocalSearchForDentists.com,Texas,TX,Austin,Austin,1324.4513,2316514,Advertising & Marketing,1
25602,358,65,EmbedTek,Wisconsin,WI,Hartland,Milwaukee-Waukesha-West Allis WI,1322.7174,13089000,Computer Hardware,1
26086,359,33,FlexGround,Arizona,AZ,Tempe,Phoenix,1322.1607,5134000,Construction,1
23158,360,10,WebEyeCare,Pennsylvania,PA,Bristol,Philadelphia,1319.6092,9513000,Retail,2
25490,361,17,TTCG,Oregon,OR,McMinnville,Portland OR,1318.7688,6064371,Financial Services,1
23053,362,183,WebPT,Arizona,AZ,Phoenix,Phoenix,1316.1156,17077236,Software,2
25299,363,21,StemExpress,California,CA,Placerville,Sacramento--Arden-Arcade--Roseville CA,1315.9111,2213239,Health,1
25442,364,23,BlissLights,California,CA,Escondido,San Diego,1313.9577,17188664,Consumer Products & Services,1
26124,365,60,Simon & Simon,Pennsylvania,PA,Philadelphia,Philadelphia,1307.8099,3882064,Consumer Products & Services,1
25832,366,13,Restaurantware,Illinois,IL,Chicago,Chicago,1307.2506,2365152,Food & Beverage,1
25829,367,32,Fuel Medical Group,Washington,WA,Vancouver,Portland OR,1298.555,5851652,Health,1
23093,368,20,Plug Smart,Ohio,OH,Columbus,Columbus OH,1298.4926,7336660,Energy,2
24990,369,33,Six Spoke Media,California,CA,San Francisco,San Francisco,1290.9639,11940799,Advertising & Marketing,1
26190,370,160,Ameex Technologies,Illinois,IL,Schaumburg,Chicago,1287.7637,3289000,IT Services,1
25331,371,32,The RSR Company,Virginia,VA,Herndon,Washington DC,1280.4156,6731431,Government Services,1
21844,372,24,Team Trident,Texas,TX,Houston,Houston,1280.0156,11260458,Energy,3
25768,373,11,Back to the Roots,California,CA,Oakland,San Francisco,1279.6712,3338280,Consumer Products & Services,1
26045,374,6,Gadberry Construction Company,Texas,TX,Dallas,Dallas,1277.2433,3675394,Construction,1
25773,375,16,Invision Security Group,Pennsylvania,PA,Plymouth Meeting,Philadelphia,1269.0071,3874290,Security,1
25349,376,62,Invoca,California,CA,Santa Barbara,Santa Barbara-Santa Maria-Goleta CA,1267.2965,9407000,Software,1
24969,377,10,Z Prepay,Texas,TX,Stafford,Houston,1267.1927,6422743,Financial Services,1
23147,378,28,Re:think (Ramsey NJ),New Jersey,NJ,Ramsey,New York City,1267.1264,7136400,Advertising & Marketing,2
26242,379,3,Lumber One Services,Arizona,AZ,Paradise Valley,Phoenix,1258.1697,4101007,Business Products & Services,1
24867,380,7,Blue Ridge Product Solutions,Virginia,VA,Richmond,Richmond VA,1256.5241,3240085,Retail,1
26066,381,15,WebyShops,Texas,TX,Arlington,Dallas,1255.2007,10713458,Retail,1
25455,382,35,Dom & Tom,New York,NY,New York,New York City,1232.4265,4051216,IT Services,1
25321,383,23,Flat World Supply Chain,Missouri,MO,O'Fallon,St. Louis MO-IL,1230.8908,40439397,Logistics & Transportation,1
25028,384,12,Overstocks Trading,Florida,FL,Orlando,Orlando FL,1217.6426,2125845,Business Products & Services,1
23389,385,31,Reliant Services Group,California,CA,San Diego,San Diego,1217.0459,5968009,Financial Services,2
25075,386,18,PK4 Media,California,CA,El Segundo,Los Angeles,1211.9502,7109209,Advertising & Marketing,1
26078,387,21,Escapada,South Carolina,SC,Mount Pleasant,Charleston-North Charleston SC,1210.571,4639880,Consumer Products & Services,1
24931,388,15,ToCharge,Virginia,VA,Virginia Beach,Virginia Beach-Norfolk-Newport News VA-NC,1209.0625,2177272,Financial Services,1
24829,389,4,New Tradition Media,New York,NY,New York,New York City,1208.5764,2077365,Advertising & Marketing,1
23049,390,90,Titan Electric Company,North Carolina,NC,Charlotte,Charlotte,1200.6346,10974404,Construction,2
22906,391,35,Level 11,Washington,WA,Seattle,Seattle,1198.6088,8034934,IT Services,2
21578,392,95,JayBird,Utah,UT,Salt Lake City,Salt Lake City,1194.0836,31216712,Consumer Products & Services,3
24828,393,55,Four Seasons Home Services,Illinois,IL,Crestwood,Chicago,1190.7212,15595849,Construction,1
23068,394,105,Babyhaven.com,California,CA,Santa Fe Springs,Los Angeles,1185.5268,17622027,Retail,2
23166,395,38,Trend Nation,Nevada,NV,Las Vegas,Las Vegas-Paradise NV,1181.6154,12149714,Retail,2
23199,396,35,StandBy Talent Staffing Services,Georgia,GA,Atlanta,Atlanta,1179.4045,3672940,Human Resources,2
25434,397,17,Startex Industries,Illinois,IL,Addison,Chicago,1179.1043,14236162,Business Products & Services,1
25812,398,10,Progressive Dental Marketing,Florida,FL,Clearwater,Tampa,1178.9107,2290043,Advertising & Marketing,1
25214,399,23,Orangetheory Fitness,Florida,FL,Fort Lauderdale,Miami,1178.0823,7093459,Consumer Products & Services,1
25769,400,15,DG3 Media Group,Florida,FL,Longwood,Orlando FL,1176.6722,2309500,Advertising & Marketing,1
26187,401,37,National Tax Credit,Georgia,GA,Woodstock,Atlanta,1175.9713,3420509,Financial Services,1
21462,402,425,The Force Realty,Washington,WA,Bellevue,Seattle,1174.4444,8029000,Real Estate,3
24977,403,45,Ruby Makeup Academy,California,CA,Temple City,Los Angeles,1174.2551,2119940,Education,1
24850,404,31,Caliber Companies,Arizona,AZ,Scottsdale,Phoenix,1169.6854,8016781,Real Estate,1
25685,405,25,Patientco,Georgia,GA,Atlanta,Atlanta,1167.3142,2961688,Health,1
25183,406,9,Clicks and Clients,Colorado,CO,Englewood,Denver,1163.9888,2079211,Advertising & Marketing,1
21079,407,62,Rapier Solutions,North Carolina,NC,Matthews,Charlotte,1163.2141,10141765,IT Services,3
25990,408,65,Peak Capital Partners,Utah,UT,Provo,Provo-Orem UT,1160.8392,48898043,Real Estate,1
25142,409,17,Imagine Staffing Technology,New York,NY,Buffalo,Buffalo-Niagara Falls NY,1152.9353,7596484,Human Resources,1
21338,410,65,Construct Solutions,Indiana,IN,Indianapolis,Indianapolis IN,1151.8545,8052266,Construction,3
23097,411,170,Knight Solutions,Virginia,VA,Leesburg,Washington DC,1150.4753,16187990,Government Services,2
22993,412,36,Monster Flooring SALE,Texas,TX,Plano,Dallas,1149.5012,6759414,Retail,2
22956,413,40,Spoken Communications,Washington,WA,Seattle,Seattle,1149.4578,15541118,Telecommunications,2
26613,414,40,AKTA,Illinois,IL,Chicago,Chicago,1147.4862,3130392,Business Products & Services,1
25017,415,71,Car Wash Technologies,Pennsylvania,PA,Cranberry Township,Pittsburgh PA,1143.048,14079806,Business Products & Services,1
26032,416,13,Biomedical Research Laboratories,Delaware,DE,Wilmington,Philadelphia,1136.8085,2583087,Food & Beverage,1
25668,417,11,SearchMarketers.com,California,CA,Irvine,Los Angeles,1136.7712,2069044,Advertising & Marketing,1
25581,418,50,Radius (Kirkland WA),Washington,WA,Kirkland,Seattle,1130.0017,4930831,IT Services,1
25358,419,22,New Venture Escrow,California,CA,San Diego,San Diego,1128.1892,2045107,Real Estate,1
26418,420,61,Transactis,New York,NY,New York,New York City,1125.7712,5485216,Business Products & Services,1
26585,421,73,NLFC Holdings,Florida,FL,Ponte Vedra Beach,Palatka FL,1124.2185,10160450,Financial Services,1
26210,422,290,Response Team 1,Illinois,IL,Chicago,Chicago,1123.6258,60758453,Construction,1
26343,423,5603,Bowlmor AMF,Virginia,VA,Mechanicsville,Richmond VA,1120.0886,408540501,Food & Beverage,1
25543,424,8,TK Media Direct,California,CA,North Hollywood,Los Angeles,1119.883,12791083,Advertising & Marketing,1
25117,425,45,Latin Markets,New York,NY,New York,New York City,1115.4906,5864256,Financial Services,1
24899,426,10,ServerHub,Arizona,AZ,Tempe,Phoenix,1112.4826,2040293,IT Services,1
24859,427,11,Gossett Jones Homes,Texas,TX,Austin,Austin,1108.517,9329751,Construction,1
25480,428,140,myThings,New York,NY,New York,New York City,1100.4565,44707400,Advertising & Marketing,1
25754,429,12,Revant,Oregon,OR,Portland,Portland OR,1098.9055,4014523,Consumer Products & Services,1
26049,430,130,Convene (Tampa FL),Florida,FL,Tampa,Tampa,1098.3222,9294271,IT Services,1
21230,431,55,ShayCore Enterprises,Florida,FL,Jacksonville,Jacksonville FL,1095.3612,8391053,Construction,3
25124,432,52,Fluent (New York NY),New York,NY,New York,New York City,1094.3296,52688771,Advertising & Marketing,1
22873,433,75,ApTask,New Jersey,NJ,Edison,New York City,1092.4201,15338183,IT Services,2
24879,434,17,Cloud for Good,Tennessee,TN,Memphis,Memphis TN-MS-AR,1090.8537,1953000,IT Services,1
23406,435,42,Ascendo Resources,Florida,FL,Coral Gables,Miami,1089.6989,15014000,Human Resources,2
26001,436,35,Perseus Telecom,New York,NY,New York,New York City,1089.0052,22710000,Telecommunications,1
24878,437,33,TexPro Painters,Texas,TX,Arlington,Dallas,1084.8894,2794526,Construction,1
23286,438,31,Fluent (Boston MA),Massachusetts,MA,Boston,Boston,1080.224,13164042,Advertising & Marketing,2
25154,439,4,ToiletTree Products,New York,NY,Upper Nyack,New York City,1079.8496,3353510,Consumer Products & Services,1
17708,440,313,Swiftpage,Colorado,CO,Denver,Denver,1077.4366,50213870,Software,2
25821,441,13,RIPT Apparel,Illinois,IL,Chicago,Chicago,1076.2188,3281721,Retail,1
24939,442,18,Framework Communications,Illinois,IL,Chicago,Chicago,1075.3193,2212186,IT Services,1
23156,443,228,EHD Technologies,Tennessee,TN,Brentwood,Nashville,1075.1481,25584830,Business Products & Services,2
